,,,,,,,,,,,,,,,,,,,,,,,,,
Market Snapshot,,,,,,,,,,,,,,,,,,,,,,,,,
Date: 19-04-2025 to 19-05-2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,,,,,,,,,,,,,,,,,,
15-05-2025,21,20:45 - 21:00,15770.90,1587.10,1587.08,1587.08,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,22,21:00 - 21:15,16183.90,1502.00,1501.99,1501.99,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,22,21:15 - 21:30,15611.00,1702.20,1702.19,1702.19,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,22,21:30 - 21:45,15409.20,1569.20,1569.18,1569.18,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,22,21:45 - 22:00,15302.40,1526.70,1526.69,1526.69,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,23,22:00 - 22:15,16696.30,1422.90,1422.90,1422.90,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,23,22:15 - 22:30,17564.00,1559.00,1559.00,1559.00,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,23,22:30 - 22:45,18686.80,1004.80,1004.80,1004.80,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,23,22:45 - 23:00,18931.50,959.70,959.67,959.67,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,24,23:00 - 23:15,19599.60,841.80,841.78,841.78,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,24,23:15 - 23:30,20058.30,840.50,840.49,840.49,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,24,23:30 - 23:45,19808.10,853.10,853.08,853.08,10000.00,,,,,,,,,,,,,,,,,,
15-05-2025,24,23:45 - 24:00,19378.50,858.50,858.49,858.49,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,1,00:00 - 00:15,19098.50,883.00,882.99,882.99,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,1,00:15 - 00:30,18746.10,901.80,901.79,901.79,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,1,00:30 - 00:45,18521.70,928.10,928.10,928.10,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,1,00:45 - 01:00,17975.90,968.80,968.80,968.80,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,2,01:00 - 01:15,16566.90,1031.50,1031.50,1031.50,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,2,01:15 - 01:30,16161.60,1065.30,1065.29,1065.29,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,2,01:30 - 01:45,15342.80,1361.40,1361.40,1361.40,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,2,01:45 - 02:00,15125.50,1409.10,1409.10,1409.10,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,3,02:00 - 02:15,14032.00,1826.40,1826.40,1826.40,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,3,02:15 - 02:30,13293.40,1911.70,1911.69,1911.69,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,3,02:30 - 02:45,12508.10,2102.30,2102.28,2102.28,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,3,02:45 - 03:00,12220.00,2265.00,2265.00,2265.00,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,4,03:00 - 03:15,12047.70,2695.80,2684.79,2684.79,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,4,03:15 - 03:30,11821.60,2599.00,2588.00,2588.00,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,4,03:30 - 03:45,11540.30,3102.20,2755.10,2755.10,6499.84,,,,,,,,,,,,,,,,,,
16-05-2025,4,03:45 - 04:00,11519.70,3451.80,2971.20,2971.20,5994.00,,,,,,,,,,,,,,,,,,
16-05-2025,5,04:00 - 04:15,12086.70,3992.80,3389.50,3389.50,5715.21,,,,,,,,,,,,,,,,,,
16-05-2025,5,04:15 - 04:30,12104.40,3849.60,3451.60,3451.60,9300.05,,,,,,,,,,,,,,,,,,
16-05-2025,5,04:30 - 04:45,12143.10,3836.70,3538.70,3538.70,9499.88,,,,,,,,,,,,,,,,,,
16-05-2025,5,04:45 - 05:00,11909.60,3824.50,3337.70,3337.70,6499.18,,,,,,,,,,,,,,,,,,
16-05-2025,6,05:00 - 05:15,12333.10,5751.40,4142.20,4142.20,4500.82,,,,,,,,,,,,,,,,,,
16-05-2025,6,05:15 - 05:30,12570.50,5657.50,4102.00,4102.00,4579.43,,,,,,,,,,,,,,,,,,
16-05-2025,6,05:30 - 05:45,12362.90,5707.20,3911.70,3911.70,4500.93,,,,,,,,,,,,,,,,,,
16-05-2025,6,05:45 - 06:00,12302.40,6224.00,4098.00,4098.00,4439.84,,,,,,,,,,,,,,,,,,
16-05-2025,7,06:00 - 06:15,12208.50,6593.70,4691.20,4691.20,4579.63,,,,,,,,,,,,,,,,,,
16-05-2025,7,06:15 - 06:30,12549.40,7584.40,5049.90,5049.90,4439.08,,,,,,,,,,,,,,,,,,
16-05-2025,7,06:30 - 06:45,11593.20,8629.60,4798.70,4798.70,3949.82,,,,,,,,,,,,,,,,,,
16-05-2025,7,06:45 - 07:00,10733.20,9485.20,4392.40,4392.40,3899.19,,,,,,,,,,,,,,,,,,
16-05-2025,8,07:00 - 07:15,10369.10,11276.80,4298.20,4298.20,3692.05,,,,,,,,,,,,,,,,,,
16-05-2025,8,07:15 - 07:30,9818.60,12836.10,4337.48,4337.48,3500.96,,,,,,,,,,,,,,,,,,
16-05-2025,8,07:30 - 07:45,9389.70,15179.80,4690.40,4690.40,3399.20,,,,,,,,,,,,,,,,,,
16-05-2025,8,07:45 - 08:00,8840.00,16828.60,4627.19,4627.19,3000.60,,,,,,,,,,,,,,,,,,
16-05-2025,9,08:00 - 08:15,8931.60,19734.10,4775.40,4775.40,2780.26,,,,,,,,,,,,,,,,,,
16-05-2025,9,08:15 - 08:30,8928.70,21414.70,4855.40,4855.40,2512.31,,,,,,,,,,,,,,,,,,
16-05-2025,9,08:30 - 08:45,8938.60,23546.30,4918.00,4918.00,2500.86,,,,,,,,,,,,,,,,,,
16-05-2025,9,08:45 - 09:00,8868.90,25256.20,5177.55,5177.55,2500.12,,,,,,,,,,,,,,,,,,
16-05-2025,10,09:00 - 09:15,8881.50,24655.90,5031.00,5031.00,2500.45,,,,,,,,,,,,,,,,,,
16-05-2025,10,09:15 - 09:30,8892.60,23859.70,4975.00,4975.00,2500.47,,,,,,,,,,,,,,,,,,
16-05-2025,10,09:30 - 09:45,8715.30,24707.90,5054.10,5054.10,2400.83,,,,,,,,,,,,,,,,,,
16-05-2025,10,09:45 - 10:00,8911.50,24839.30,5118.00,5118.00,2400.89,,,,,,,,,,,,,,,,,,
16-05-2025,11,10:00 - 10:15,8909.60,26136.70,5107.80,5107.80,2400.96,,,,,,,,,,,,,,,,,,
16-05-2025,11,10:15 - 10:30,9097.40,26188.70,5169.40,5169.40,2499.41,,,,,,,,,,,,,,,,,,
16-05-2025,11,10:30 - 10:45,9246.10,25598.30,4838.59,4838.59,2500.85,,,,,,,,,,,,,,,,,,
16-05-2025,11,10:45 - 11:00,9307.70,25722.40,4849.70,4849.70,2500.95,,,,,,,,,,,,,,,,,,
16-05-2025,12,11:00 - 11:15,9548.40,26560.10,5284.90,5284.90,2500.39,,,,,,,,,,,,,,,,,,
16-05-2025,12,11:15 - 11:30,9296.00,27165.20,5854.19,5854.19,2400.59,,,,,,,,,,,,,,,,,,
16-05-2025,12,11:30 - 11:45,9067.50,26524.90,5823.60,5823.60,2400.66,,,,,,,,,,,,,,,,,,
16-05-2025,12,11:45 - 12:00,9000.10,26278.60,5766.20,5766.20,2400.65,,,,,,,,,,,,,,,,,,
16-05-2025,13,12:00 - 12:15,9073.90,26448.90,5574.30,5574.30,2500.09,,,,,,,,,,,,,,,,,,
16-05-2025,13,12:15 - 12:30,9128.30,25567.00,5552.89,5552.89,2500.24,,,,,,,,,,,,,,,,,,
16-05-2025,13,12:30 - 12:45,9209.60,25360.60,5528.80,5528.80,2500.51,,,,,,,,,,,,,,,,,,
16-05-2025,13,12:45 - 13:00,9021.70,25276.60,5543.10,5543.10,2500.20,,,,,,,,,,,,,,,,,,
16-05-2025,14,13:00 - 13:15,8792.50,26042.90,5693.10,5693.10,2400.41,,,,,,,,,,,,,,,,,,
16-05-2025,14,13:15 - 13:30,8571.00,25091.50,5726.60,5726.60,2400.14,,,,,,,,,,,,,,,,,,
16-05-2025,14,13:30 - 13:45,9109.60,24721.70,5633.30,5633.30,2400.86,,,,,,,,,,,,,,,,,,
16-05-2025,14,13:45 - 14:00,9226.40,24403.10,5595.30,5595.30,2499.03,,,,,,,,,,,,,,,,,,
16-05-2025,15,14:00 - 14:15,10267.50,22687.10,5892.60,5892.60,3050.08,,,,,,,,,,,,,,,,,,
16-05-2025,15,14:15 - 14:30,10591.60,22722.50,5723.10,5723.10,3205.17,,,,,,,,,,,,,,,,,,
16-05-2025,15,14:30 - 14:45,11839.30,22958.30,6753.40,6753.40,3381.67,,,,,,,,,,,,,,,,,,
16-05-2025,15,14:45 - 15:00,12147.50,22406.80,7032.70,7032.70,3406.88,,,,,,,,,,,,,,,,,,
16-05-2025,16,15:00 - 15:15,12751.00,19488.10,7940.30,7940.30,3585.69,,,,,,,,,,,,,,,,,,
16-05-2025,16,15:15 - 15:30,13066.30,18674.40,8104.24,8104.24,3620.23,,,,,,,,,,,,,,,,,,
16-05-2025,16,15:30 - 15:45,13386.30,16730.70,7731.30,7731.30,3745.24,,,,,,,,,,,,,,,,,,
16-05-2025,16,15:45 - 16:00,13389.20,16386.60,7693.98,7693.98,3710.46,,,,,,,,,,,,,,,,,,
16-05-2025,17,16:00 - 16:15,12973.40,14446.90,7019.60,7019.60,3692.71,,,,,,,,,,,,,,,,,,
16-05-2025,17,16:15 - 16:30,12994.70,12964.20,6784.90,6784.90,3880.13,,,,,,,,,,,,,,,,,,
16-05-2025,17,16:30 - 16:45,12955.70,12092.00,6563.00,6563.00,3930.17,,,,,,,,,,,,,,,,,,
16-05-2025,17,16:45 - 17:00,12829.80,11207.30,6363.20,6363.20,3954.21,,,,,,,,,,,,,,,,,,
16-05-2025,18,17:00 - 17:15,11389.80,10456.60,5124.30,5124.30,3702.38,,,,,,,,,,,,,,,,,,
16-05-2025,18,17:15 - 17:30,11297.70,9610.10,4777.70,4777.70,3877.40,,,,,,,,,,,,,,,,,,
16-05-2025,18,17:30 - 17:45,10901.00,8311.50,4099.69,4099.69,3769.81,,,,,,,,,,,,,,,,,,
16-05-2025,18,17:45 - 18:00,10500.00,6816.30,3448.80,3448.80,3930.35,,,,,,,,,,,,,,,,,,
16-05-2025,19,18:00 - 18:15,10890.50,6320.10,4020.70,4020.70,4289.48,,,,,,,,,,,,,,,,,,
16-05-2025,19,18:15 - 18:30,11306.10,5983.10,4143.40,4143.40,4439.62,,,,,,,,,,,,,,,,,,
16-05-2025,19,18:30 - 18:45,12363.20,4884.10,4132.60,4132.60,5400.95,,,,,,,,,,,,,,,,,,
16-05-2025,19,18:45 - 19:00,12895.70,4626.00,4322.80,4322.80,7709.09,,,,,,,,,,,,,,,,,,
16-05-2025,20,19:00 - 19:15,14928.80,2030.20,2030.20,2030.20,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,20,19:15 - 19:30,15733.80,1763.90,1763.89,1763.89,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,20,19:30 - 19:45,15784.90,1666.00,1665.98,1665.98,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,20,19:45 - 20:00,16495.40,1477.60,1477.59,1477.59,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,21,20:00 - 20:15,17025.50,1701.00,1701.00,1701.00,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,21,20:15 - 20:30,17315.20,1584.90,1584.89,1584.89,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,21,20:30 - 20:45,17647.80,1373.60,1373.60,1373.60,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,21,20:45 - 21:00,17685.50,1373.30,1373.30,1373.30,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,22,21:00 - 21:15,18190.10,1290.50,1290.50,1290.50,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,22,21:15 - 21:30,17794.00,1313.50,1313.50,1313.50,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,22,21:30 - 21:45,17808.70,1266.60,1266.60,1266.60,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,22,21:45 - 22:00,18023.70,1211.30,1211.30,1211.30,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,23,22:00 - 22:15,19203.00,1179.90,1179.90,1179.90,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,23,22:15 - 22:30,19672.10,1152.90,1152.89,1152.89,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,23,22:30 - 22:45,20797.10,1033.30,1033.29,1033.29,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,23,22:45 - 23:00,20927.40,1007.50,1007.50,1007.50,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,24,23:00 - 23:15,20909.10,984.40,984.40,984.40,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,24,23:15 - 23:30,20805.70,984.70,984.70,984.70,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,24,23:30 - 23:45,20748.70,1004.10,1004.09,1004.09,10000.00,,,,,,,,,,,,,,,,,,
16-05-2025,24,23:45 - 24:00,20590.40,1001.70,1001.69,1001.69,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,1,00:00 - 00:15,18130.00,903.90,903.90,903.90,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,1,00:15 - 00:30,17390.90,915.10,915.08,915.08,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,1,00:30 - 00:45,16706.90,902.20,902.20,902.20,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,1,00:45 - 01:00,16188.10,946.10,946.10,946.10,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,2,01:00 - 01:15,14860.60,1111.00,1111.00,1111.00,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,2,01:15 - 01:30,14310.50,1227.50,1227.50,1227.50,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,2,01:30 - 01:45,13462.90,1594.50,1594.50,1594.50,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,2,01:45 - 02:00,13072.80,1710.00,1710.00,1710.00,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,3,02:00 - 02:15,11821.30,2319.80,2304.19,2304.19,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,3,02:15 - 02:30,10397.40,2450.20,2434.59,2434.59,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,3,02:30 - 02:45,9415.40,2680.40,2664.80,2664.80,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,3,02:45 - 03:00,8956.40,2821.90,2658.90,2658.90,7599.83,,,,,,,,,,,,,,,,,,
17-05-2025,4,03:00 - 03:15,8775.30,3851.00,2974.20,2974.20,4999.66,,,,,,,,,,,,,,,,,,
17-05-2025,4,03:15 - 03:30,8411.60,3646.00,2936.40,2936.40,4600.23,,,,,,,,,,,,,,,,,,
17-05-2025,4,03:30 - 03:45,8282.30,3618.20,2832.40,2832.40,4590.61,,,,,,,,,,,,,,,,,,
17-05-2025,4,03:45 - 04:00,8109.30,3734.40,2688.90,2688.90,4590.08,,,,,,,,,,,,,,,,,,
17-05-2025,5,04:00 - 04:15,8110.00,3993.40,2661.61,2661.61,4590.24,,,,,,,,,,,,,,,,,,
17-05-2025,5,04:15 - 04:30,8183.40,3941.30,2754.70,2754.70,4590.34,,,,,,,,,,,,,,,,,,
17-05-2025,5,04:30 - 04:45,8195.60,4007.50,2782.97,2782.97,4590.29,,,,,,,,,,,,,,,,,,
17-05-2025,5,04:45 - 05:00,8020.60,3995.70,2674.50,2674.50,4569.22,,,,,,,,,,,,,,,,,,
17-05-2025,6,05:00 - 05:15,8438.60,5329.80,3219.50,3219.50,4442.40,,,,,,,,,,,,,,,,,,
17-05-2025,6,05:15 - 05:30,9065.80,5640.10,3662.40,3662.40,4442.68,,,,,,,,,,,,,,,,,,
17-05-2025,6,05:30 - 05:45,9294.00,5500.10,3735.20,3735.20,4442.99,,,,,,,,,,,,,,,,,,
17-05-2025,6,05:45 - 06:00,9246.40,5900.00,3681.10,3681.10,4417.35,,,,,,,,,,,,,,,,,,
17-05-2025,7,06:00 - 06:15,9496.60,6053.30,4368.60,4368.60,4500.73,,,,,,,,,,,,,,,,,,
17-05-2025,7,06:15 - 06:30,9584.30,7306.80,4668.30,4668.30,4417.63,,,,,,,,,,,,,,,,,,
17-05-2025,7,06:30 - 06:45,8935.00,8279.50,4503.70,4503.70,3930.99,,,,,,,,,,,,,,,,,,
17-05-2025,7,06:45 - 07:00,8704.70,9664.70,4369.00,4369.00,3877.75,,,,,,,,,,,,,,,,,,
17-05-2025,8,07:00 - 07:15,8476.60,11411.50,4163.30,4163.30,3639.21,,,,,,,,,,,,,,,,,,
17-05-2025,8,07:15 - 07:30,8325.90,12959.30,4535.10,4535.10,3451.76,,,,,,,,,,,,,,,,,,
17-05-2025,8,07:30 - 07:45,7989.10,15090.00,4427.70,4427.70,3250.26,,,,,,,,,,,,,,,,,,
17-05-2025,8,07:45 - 08:00,7431.90,16828.10,4193.10,4193.10,2750.73,,,,,,,,,,,,,,,,,,
17-05-2025,9,08:00 - 08:15,7550.10,20263.90,4596.30,4596.30,2400.40,,,,,,,,,,,,,,,,,,
17-05-2025,9,08:15 - 08:30,7529.30,21919.30,4821.30,4821.30,2400.07,,,,,,,,,,,,,,,,,,
17-05-2025,9,08:30 - 08:45,7503.30,23310.60,5026.90,5026.90,2370.63,,,,,,,,,,,,,,,,,,
17-05-2025,9,08:45 - 09:00,7513.40,24678.50,5444.10,5444.10,2000.63,,,,,,,,,,,,,,,,,,
17-05-2025,10,09:00 - 09:15,7467.00,23840.50,5385.30,5385.30,2000.72,,,,,,,,,,,,,,,,,,
17-05-2025,10,09:15 - 09:30,7500.00,23481.30,5349.80,5349.80,2100.13,,,,,,,,,,,,,,,,,,
17-05-2025,10,09:30 - 09:45,7562.30,24824.10,5564.30,5564.30,1999.91,,,,,,,,,,,,,,,,,,
17-05-2025,10,09:45 - 10:00,7619.00,25409.00,5539.30,5539.30,2000.52,,,,,,,,,,,,,,,,,,
17-05-2025,11,10:00 - 10:15,7642.50,26458.10,5513.80,5513.80,1999.96,,,,,,,,,,,,,,,,,,
17-05-2025,11,10:15 - 10:30,7826.70,26564.80,5531.50,5531.50,2000.46,,,,,,,,,,,,,,,,,,
17-05-2025,11,10:30 - 10:45,7983.60,25947.50,5408.00,5408.00,2250.41,,,,,,,,,,,,,,,,,,
17-05-2025,11,10:45 - 11:00,7990.30,26097.70,5340.40,5340.40,2400.08,,,,,,,,,,,,,,,,,,
17-05-2025,12,11:00 - 11:15,8121.90,27020.90,5525.70,5525.70,2155.01,,,,,,,,,,,,,,,,,,
17-05-2025,12,11:15 - 11:30,8190.60,27339.20,5698.20,5698.20,2000.67,,,,,,,,,,,,,,,,,,
17-05-2025,12,11:30 - 11:45,8219.30,26456.60,5646.10,5646.10,2000.76,,,,,,,,,,,,,,,,,,
17-05-2025,12,11:45 - 12:00,8254.50,26185.50,5580.99,5580.99,2000.93,,,,,,,,,,,,,,,,,,
17-05-2025,13,12:00 - 12:15,8327.60,25952.10,5675.40,5675.40,2067.62,,,,,,,,,,,,,,,,,,
17-05-2025,13,12:15 - 12:30,8296.70,25284.70,5643.60,5643.60,2067.96,,,,,,,,,,,,,,,,,,
17-05-2025,13,12:30 - 12:45,8353.10,25156.80,5652.80,5652.80,2071.14,,,,,,,,,,,,,,,,,,
17-05-2025,13,12:45 - 13:00,8330.90,25352.20,5630.60,5630.60,2067.48,,,,,,,,,,,,,,,,,,
17-05-2025,14,13:00 - 13:15,8153.30,25282.50,5656.20,5656.20,2000.31,,,,,,,,,,,,,,,,,,
17-05-2025,14,13:15 - 13:30,8140.90,25551.20,5601.80,5601.80,2000.36,,,,,,,,,,,,,,,,,,
17-05-2025,14,13:30 - 13:45,8021.00,25003.50,5517.50,5517.50,1999.99,,,,,,,,,,,,,,,,,,
17-05-2025,14,13:45 - 14:00,7770.70,24670.60,5317.90,5317.90,1999.85,,,,,,,,,,,,,,,,,,
17-05-2025,15,14:00 - 14:15,7894.50,23013.90,4946.50,4946.50,2400.43,,,,,,,,,,,,,,,,,,
17-05-2025,15,14:15 - 14:30,8201.80,22449.70,4774.60,4774.60,2500.14,,,,,,,,,,,,,,,,,,
17-05-2025,15,14:30 - 14:45,9037.60,21567.20,5176.40,5176.40,2971.19,,,,,,,,,,,,,,,,,,
17-05-2025,15,14:45 - 15:00,9406.40,20889.50,5459.40,5459.40,3009.29,,,,,,,,,,,,,,,,,,
17-05-2025,16,15:00 - 15:15,9867.20,17939.20,5579.80,5579.80,3381.36,,,,,,,,,,,,,,,,,,
17-05-2025,16,15:15 - 15:30,10058.90,17807.20,5757.80,5757.80,3399.57,,,,,,,,,,,,,,,,,,
17-05-2025,16,15:30 - 15:45,9950.20,16210.90,5565.20,5565.20,3406.34,,,,,,,,,,,,,,,,,,
17-05-2025,16,15:45 - 16:00,9785.80,15809.40,5386.90,5386.90,3406.38,,,,,,,,,,,,,,,,,,
17-05-2025,17,16:00 - 16:15,9643.10,13675.50,5206.70,5206.70,3451.30,,,,,,,,,,,,,,,,,,
17-05-2025,17,16:15 - 16:30,9557.00,12581.00,5084.70,5084.70,3451.71,,,,,,,,,,,,,,,,,,
17-05-2025,17,16:30 - 16:45,9677.60,12240.40,5173.40,5173.40,3451.86,,,,,,,,,,,,,,,,,,
17-05-2025,17,16:45 - 17:00,10085.00,12290.00,5449.10,5449.10,3471.37,,,,,,,,,,,,,,,,,,
17-05-2025,18,17:00 - 17:15,8981.90,10946.90,4690.00,4690.00,3451.92,,,,,,,,,,,,,,,,,,
17-05-2025,18,17:15 - 17:30,9039.80,10253.40,4638.70,4638.70,3620.09,,,,,,,,,,,,,,,,,,
17-05-2025,18,17:30 - 17:45,8780.10,8902.00,4008.30,4008.30,3649.56,,,,,,,,,,,,,,,,,,
17-05-2025,18,17:45 - 18:00,8557.30,8075.20,3749.70,3749.70,3769.38,,,,,,,,,,,,,,,,,,
17-05-2025,19,18:00 - 18:15,8508.90,7423.00,4122.70,4122.70,3930.64,,,,,,,,,,,,,,,,,,
17-05-2025,19,18:15 - 18:30,8485.00,6647.90,3699.90,3699.90,4279.14,,,,,,,,,,,,,,,,,,
17-05-2025,19,18:30 - 18:45,8582.10,6360.50,3953.50,3953.50,4379.58,,,,,,,,,,,,,,,,,,
17-05-2025,19,18:45 - 19:00,9188.50,5541.10,4345.40,4345.40,4579.77,,,,,,,,,,,,,,,,,,
17-05-2025,20,19:00 - 19:15,12607.80,2600.20,2600.20,2600.20,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,20,19:15 - 19:30,13563.70,2388.20,2388.20,2388.20,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,20,19:30 - 19:45,14004.40,2267.20,2267.20,2267.20,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,20,19:45 - 20:00,14213.50,2093.10,2093.09,2093.09,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,21,20:00 - 20:15,15587.90,1839.50,1839.49,1839.49,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,21,20:15 - 20:30,16016.70,1815.90,1815.89,1815.89,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,21,20:30 - 20:45,16536.00,1658.90,1658.89,1658.89,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,21,20:45 - 21:00,17028.20,1622.00,1622.00,1622.00,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,22,21:00 - 21:15,18077.60,1609.80,1609.77,1609.77,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,22,21:15 - 21:30,17783.70,1635.60,1635.60,1635.60,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,22,21:30 - 21:45,17856.70,1548.40,1548.40,1548.40,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,22,21:45 - 22:00,18621.60,1433.50,1433.50,1433.50,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,23,22:00 - 22:15,20548.00,1313.30,1313.30,1313.30,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,23,22:15 - 22:30,21993.00,1227.80,1227.80,1227.80,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,23,22:30 - 22:45,22617.80,1064.40,1064.40,1064.40,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,23,22:45 - 23:00,22606.90,1011.80,1011.80,1011.80,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,24,23:00 - 23:15,21833.80,1015.40,1015.40,1015.40,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,24,23:15 - 23:30,21787.10,1009.80,1009.79,1009.79,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,24,23:30 - 23:45,20634.40,992.10,992.10,992.10,10000.00,,,,,,,,,,,,,,,,,,
17-05-2025,24,23:45 - 24:00,20098.90,1012.50,1012.50,1012.50,10000.00,,,,,,,,,,,,,,,,,,
18-05-2025,1,00:00 - 00:15,9626.50,3687.50,3466.49,3466.49,10000.00,,,,,,,,,,,,,,,,,,
18-05-2025,1,00:15 - 00:30,9445.90,3865.60,3644.60,3644.60,10000.00,,,,,,,,,,,,,,,,,,
18-05-2025,1,00:30 - 00:45,9197.30,4069.90,3848.90,3848.90,10000.00,,,,,,,,,,,,,,,,,,
18-05-2025,1,00:45 - 01:00,8913.40,4270.70,3810.30,3810.30,8509.23,,,,,,,,,,,,,,,,,,
18-05-2025,2,01:00 - 01:15,8113.60,4444.20,3583.40,3583.40,7599.48,,,,,,,,,,,,,,,,,,
18-05-2025,2,01:15 - 01:30,7565.60,4672.10,3189.10,3189.10,5999.15,,,,,,,,,,,,,,,,,,
18-05-2025,2,01:30 - 01:45,7262.70,5130.20,3324.28,3324.28,5000.26,,,,,,,,,,,,,,,,,,
18-05-2025,2,01:45 - 02:00,6969.20,5336.80,3053.50,3053.50,4999.58,,,,,,,,,,,,,,,,,,
18-05-2025,3,02:00 - 02:15,6728.20,5570.60,2923.33,2923.33,5000.80,,,,,,,,,,,,,,,,,,
18-05-2025,3,02:15 - 02:30,6778.90,5697.60,3008.39,3008.39,5000.34,,,,,,,,,,,,,,,,,,
18-05-2025,3,02:30 - 02:45,6781.90,5833.90,2998.45,2998.45,5000.98,,,,,,,,,,,,,,,,,,
18-05-2025,3,02:45 - 03:00,6762.50,5989.90,3027.40,3027.40,4999.78,,,,,,,,,,,,,,,,,,
18-05-2025,4,03:00 - 03:15,6636.30,6722.20,2937.47,2937.47,4000.15,,,,,,,,,,,,,,,,,,
18-05-2025,4,03:15 - 03:30,6655.60,6615.80,2954.40,2954.40,4000.69,,,,,,,,,,,,,,,,,,
18-05-2025,4,03:30 - 03:45,6587.50,6523.60,2884.04,2884.04,4000.84,,,,,,,,,,,,,,,,,,
18-05-2025,4,03:45 - 04:00,6579.60,6858.70,2923.41,2923.41,4000.33,,,,,,,,,,,,,,,,,,
18-05-2025,5,04:00 - 04:15,6400.30,6881.30,2924.20,2924.20,4300.02,,,,,,,,,,,,,,,,,,
18-05-2025,5,04:15 - 04:30,6337.20,6879.60,2969.40,2969.40,4029.08,,,,,,,,,,,,,,,,,,
